Treatment,Generation,Session,SessionDate,ChainID,ParticipantID,Trial,TrialChain,Configuration,Speed,Payoff,wT,wR,wB,wL,mapT,mapR,mapB,mapL,comX,comY,Inertia,survey_birthyear,SessionGender
ABS,5,6845py9l,2024-04-04,IDRSP,5x9gvkhi,1,21,1-3-1-3,146.51598513011152,0.34,1,3,1,3,NA,NA,NA,NA,0,0,8,1992,Male
ABS,5,6845py9l,2024-04-04,IDRSP,5x9gvkhi,2,22,1-3-1-1,151.4212952799122,0.37,1,3,1,1,NA,NA,NA,NA,1,0,6,1992,Male
ABS,5,6845py9l,2024-04-04,IDRSP,5x9gvkhi,3,23,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1992,Male
ABS,5,6845py9l,2024-04-04,IDRSP,5x9gvkhi,4,24,1-4-1-4,144.6720503408495,0.33,1,4,1,4,NA,NA,NA,NA,0,0,10,1992,Male
ABS,5,6845py9l,2024-04-04,IDRSP,5x9gvkhi,5,25,2-3-2-3,145.5881794195251,0.34,2,3,2,3,NA,NA,NA,NA,0,0,10,1992,Male
ABS,5,a5pa503k,2024-04-05,LKCNA,dodnbg5u,1,21,2-8-9-1,0,0,2,8,9,1,NA,NA,NA,NA,3.5,-3.5,20,1992,Female
ABS,5,a5pa503k,2024-04-05,LKCNA,dodnbg5u,2,22,12-4-8-6,0,0,12,4,8,6,NA,NA,NA,NA,-1,2,30,1992,Female
ABS,5,a5pa503k,2024-04-05,LKCNA,dodnbg5u,3,23,10-3-7-3,137.5322033898305,0.29,10,3,7,3,NA,NA,NA,NA,0,1.5,23,1992,Female
ABS,5,a5pa503k,2024-04-05,LKCNA,dodnbg5u,4,24,9-4-6-4,139.12738275340394,0.3,9,4,6,4,NA,NA,NA,NA,0,1.5,23,1992,Female
ABS,5,a5pa503k,2024-04-05,LKCNA,dodnbg5u,5,25,8-5-5-5,140.04548223350253,0.3,8,5,5,5,NA,NA,NA,NA,0,1.5,23,1992,Female
ABS,5,a5pa503k,2024-04-05,MFUCQ,cuhmhcqb,1,21,1-3-2-1,146.51598513011152,0.34,1,3,2,1,NA,NA,NA,NA,1,-0.5,7,2003,Female
ABS,5,a5pa503k,2024-04-05,MFUCQ,cuhmhcqb,2,22,2-3-2-1,150.5126022913257,0.37,2,3,2,1,NA,NA,NA,NA,1,0,8,2003,Female
ABS,5,a5pa503k,2024-04-05,MFUCQ,cuhmhcqb,3,23,3-3-2-3,148.08888888888887,0.35,3,3,2,3,NA,NA,NA,NA,0,0.5,11,2003,Female
ABS,5,a5pa503k,2024-04-05,MFUCQ,cuhmhcqb,4,24,2-3-2-4,132.57549255165785,0.26,2,3,2,4,NA,NA,NA,NA,-0.5,0,11,2003,Female
ABS,5,a5pa503k,2024-04-05,MFUCQ,cuhmhcqb,5,25,2-3-3-1,145.4346863468635,0.34,2,3,3,1,NA,NA,NA,NA,1,-0.5,9,2003,Female
ABS,5,6845py9l,2024-04-04,NGPZZ,zhip7qiz,1,21,6-6-6-6,131.94146341463414,0.25,6,6,6,6,NA,NA,NA,NA,0,0,24,1994,Male
ABS,5,6845py9l,2024-04-04,NGPZZ,zhip7qiz,2,22,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,1994,Male
ABS,5,6845py9l,2024-04-04,NGPZZ,zhip7qiz,3,23,4-4-4-4,140.68822029576745,0.31,4,4,4,4,NA,NA,NA,NA,0,0,16,1994,Male
ABS,5,6845py9l,2024-04-04,NGPZZ,zhip7qiz,4,24,5-5-6-5,129.64736842105265,0.24,5,5,6,5,NA,NA,NA,NA,0,-0.5,21,1994,Male
ABS,5,6845py9l,2024-04-04,NGPZZ,zhip7qiz,5,25,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1994,Male
ABS,5,a5pa503k,2024-04-05,OEZZH,8ovsb9ye,1,21,3-3-3-3,144.2182958703607,0.33,3,3,3,3,NA,NA,NA,NA,0,0,12,1996,Female
ABS,5,a5pa503k,2024-04-05,OEZZH,8ovsb9ye,2,22,1-3-3-3,0,0,1,3,3,3,NA,NA,NA,NA,0,-1,10,1996,Female
ABS,5,a5pa503k,2024-04-05,OEZZH,8ovsb9ye,3,23,2-2-2-2,146.984336707512,0.35,2,2,2,2,NA,NA,NA,NA,0,0,8,1996,Female
ABS,5,a5pa503k,2024-04-05,OEZZH,8ovsb9ye,4,24,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1996,Female
ABS,5,a5pa503k,2024-04-05,OEZZH,8ovsb9ye,5,25,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1996,Female
ABS,5,6845py9l,2024-04-04,OYGNU,fhffh1yy,1,21,9-3-5-3,143.2448598130841,0.32,9,3,5,3,NA,NA,NA,NA,0,2,20,1993,Male
ABS,5,6845py9l,2024-04-04,OYGNU,fhffh1yy,2,22,9-3-7-3,137.39521912350597,0.29,9,3,7,3,NA,NA,NA,NA,0,1,22,1993,Male
ABS,5,6845py9l,2024-04-04,OYGNU,fhffh1yy,3,23,9-3-3-7,0,0,9,3,3,7,NA,NA,NA,NA,-2,3,22,1993,Male
ABS,5,6845py9l,2024-04-04,OYGNU,fhffh1yy,4,24,11-3-3-2,147.53454545454545,0.35,11,3,3,2,NA,NA,NA,NA,0.5,4,19,1993,Male
ABS,5,6845py9l,2024-04-04,OYGNU,fhffh1yy,5,25,12-3-3-1,147.37692307692305,0.35,12,3,3,1,NA,NA,NA,NA,1,4.5,19,1993,Male
ABS,5,a5pa503k,2024-04-05,PGGOS,q48kuvd7,1,21,1-6-1-1,0,0,1,6,1,1,NA,NA,NA,NA,2.5,0,9,1999,Female
ABS,5,a5pa503k,2024-04-05,PGGOS,q48kuvd7,2,22,2-6-1-1,148.08888888888887,0.35,2,6,1,1,NA,NA,NA,NA,2.5,0.5,10,1999,Female
ABS,5,a5pa503k,2024-04-05,PGGOS,q48kuvd7,3,23,2-6-1-2,149.371737953438,0.36,2,6,1,2,NA,NA,NA,NA,2,0.5,11,1999,Female
ABS,5,a5pa503k,2024-04-05,PGGOS,q48kuvd7,4,24,2-6-4-2,0,0,2,6,4,2,NA,NA,NA,NA,2,-1,14,1999,Female
ABS,5,a5pa503k,2024-04-05,PGGOS,q48kuvd7,5,25,3-6-4-2,0,0,3,6,4,2,NA,NA,NA,NA,2,-0.5,15,1999,Female
ABS,5,6845py9l,2024-04-04,QIGGH,hrcxl4fj,1,21,7-1-1-1,153.44249165739708,0.38,7,1,1,1,NA,NA,NA,NA,0,3,10,1993,Male
ABS,5,6845py9l,2024-04-04,QIGGH,hrcxl4fj,2,22,7-1-1-1,153.44249165739708,0.38,7,1,1,1,NA,NA,NA,NA,0,3,10,1993,Male
ABS,5,6845py9l,2024-04-04,QIGGH,hrcxl4fj,3,23,7-1-1-1,153.44249165739708,0.38,7,1,1,1,NA,NA,NA,NA,0,3,10,1993,Male
ABS,5,6845py9l,2024-04-04,QIGGH,hrcxl4fj,4,24,7-1-1-1,153.44249165739708,0.38,7,1,1,1,NA,NA,NA,NA,0,3,10,1993,Male
ABS,5,6845py9l,2024-04-04,QIGGH,hrcxl4fj,5,25,7-1-1-1,153.44249165739708,0.38,7,1,1,1,NA,NA,NA,NA,0,3,10,1993,Male
ABS,5,6845py9l,2024-04-04,QSLCF,fdwguv86,1,21,8-7-4-6,140.90377936670075,0.31,8,7,4,6,NA,NA,NA,NA,0.5,2,25,1998,Male
ABS,5,6845py9l,2024-04-04,QSLCF,fdwguv86,2,22,8-7-4-3,144.823937007874,0.33,8,7,4,3,NA,NA,NA,NA,2,2,22,1998,Male
ABS,5,6845py9l,2024-04-04,QSLCF,fdwguv86,3,23,10-7-4-3,143.9173708920188,0.33,10,7,4,3,NA,NA,NA,NA,2,3,24,1998,Male
ABS,5,6845py9l,2024-04-04,QSLCF,fdwguv86,4,24,10-9-4-3,140.68822029576745,0.31,10,9,4,3,NA,NA,NA,NA,3,3,26,1998,Male
ABS,5,6845py9l,2024-04-04,QSLCF,fdwguv86,5,25,10-7-4-3,143.9173708920188,0.33,10,7,4,3,NA,NA,NA,NA,2,3,24,1998,Male
ABS,5,a5pa503k,2024-04-05,QSPNV,ck5nvqcu,1,21,8-6-8-6,126.67107438016528,0.22,8,6,8,6,NA,NA,NA,NA,0,0,28,1993,Female
ABS,5,a5pa503k,2024-04-05,QSPNV,ck5nvqcu,2,22,8-8-8-8,121.96710875331564,0.19,8,8,8,8,NA,NA,NA,NA,0,0,32,1993,Female
ABS,5,a5pa503k,2024-04-05,QSPNV,ck5nvqcu,3,23,7-7-7-7,127.02099447513812,0.22,7,7,7,7,NA,NA,NA,NA,0,0,28,1993,Female
ABS,5,a5pa503k,2024-04-05,QSPNV,ck5nvqcu,4,24,8-7-8-7,124.4427604871448,0.21,8,7,8,7,NA,NA,NA,NA,0,0,30,1993,Female
ABS,5,a5pa503k,2024-04-05,QSPNV,ck5nvqcu,5,25,7-8-7-8,124.4427604871448,0.21,7,8,7,8,NA,NA,NA,NA,0,0,30,1993,Female
ABS,5,a5pa503k,2024-04-05,QYIQR,ib0rkzdn,1,21,5-4-4-7,0,0,5,4,4,7,NA,NA,NA,NA,-1.5,0.5,20,1998,Female
ABS,5,a5pa503k,2024-04-05,QYIQR,ib0rkzdn,2,22,9-9-9-9,116.90237288135592,0.16,9,9,9,9,NA,NA,NA,NA,0,0,36,1998,Female
ABS,5,a5pa503k,2024-04-05,QYIQR,ib0rkzdn,3,23,8-7-7-8,119.07190332326284,0.18,8,7,7,8,NA,NA,NA,NA,-0.5,0.5,30,1998,Female
ABS,5,a5pa503k,2024-04-05,QYIQR,ib0rkzdn,4,24,8-6-5-7,130.1366037735849,0.24,8,6,5,7,NA,NA,NA,NA,-0.5,1.5,26,1998,Female
ABS,5,a5pa503k,2024-04-05,QYIQR,ib0rkzdn,5,25,7-7-7-7,127.02099447513812,0.22,7,7,7,7,NA,NA,NA,NA,0,0,28,1998,Female
ABS,5,a5pa503k,2024-04-05,RTBPO,ldkyp7bm,1,21,8-6-6-5,138.08288288288287,0.29,8,6,6,5,NA,NA,NA,NA,0.5,1,25,1994,Female
ABS,5,a5pa503k,2024-04-05,RTBPO,ldkyp7bm,2,22,8-6-6-7,126.38094365551991,0.22,8,6,6,7,NA,NA,NA,NA,-0.5,1,27,1994,Female
ABS,5,a5pa503k,2024-04-05,RTBPO,ldkyp7bm,3,23,8-6-6-4,139.90344827586208,0.3,8,6,6,4,NA,NA,NA,NA,1,1,24,1994,Female
ABS,5,a5pa503k,2024-04-05,RTBPO,ldkyp7bm,4,24,6-5-5-2,144.59622641509435,0.33,6,5,5,2,NA,NA,NA,NA,1.5,0.5,18,1994,Female
ABS,5,a5pa503k,2024-04-05,RTBPO,ldkyp7bm,5,25,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1994,Female
ABS,5,6845py9l,2024-04-04,SECAH,xrhuqet6,1,21,9-7-7-8,121.43028169014084,0.19,9,7,7,8,NA,NA,NA,NA,-0.5,1,31,2001,Male
ABS,5,6845py9l,2024-04-04,SECAH,xrhuqet6,2,22,2-12-3-3,0,0,2,12,3,3,NA,NA,NA,NA,4.5,-0.5,20,2001,Male
ABS,5,6845py9l,2024-04-04,SECAH,xrhuqet6,3,23,10-10-3-9,134.05714285714285,0.27,10,10,3,9,NA,NA,NA,NA,0.5,3.5,32,2001,Male
ABS,5,6845py9l,2024-04-04,SECAH,xrhuqet6,4,24,10-10-9-9,119.74375,0.18,10,10,9,9,NA,NA,NA,NA,0.5,0.5,38,2001,Male
ABS,5,6845py9l,2024-04-04,SECAH,xrhuqet6,5,25,9-8-4-7,138.2212424849699,0.29,9,8,4,7,NA,NA,NA,NA,0.5,2.5,28,2001,Male
ABS,5,6845py9l,2024-04-04,SYMMV,fnmvi0ka,1,21,2-2-4-2,0,0,2,2,4,2,NA,NA,NA,NA,0,-1,10,1997,Male
ABS,5,6845py9l,2024-04-04,SYMMV,fnmvi0ka,2,22,2-2-3-2,140.6165137614679,0.31,2,2,3,2,NA,NA,NA,NA,0,-0.5,9,1997,Male
ABS,5,6845py9l,2024-04-04,SYMMV,fnmvi0ka,3,23,2-3-3-2,143.99248434237995,0.33,2,3,3,2,NA,NA,NA,NA,0.5,-0.5,10,1997,Male
ABS,5,6845py9l,2024-04-04,SYMMV,fnmvi0ka,4,24,2-3-3-3,139.2678445229682,0.3,2,3,3,3,NA,NA,NA,NA,0,-0.5,11,1997,Male
ABS,5,6845py9l,2024-04-04,SYMMV,fnmvi0ka,5,25,2-3-3-2,143.99248434237995,0.33,2,3,3,2,NA,NA,NA,NA,0.5,-0.5,10,1997,Male
ABS,5,a5pa503k,2024-04-05,TGWRE,hsnrjpur,1,21,6-6-6-6,131.94146341463414,0.25,6,6,6,6,NA,NA,NA,NA,0,0,24,2000,Female
ABS,5,a5pa503k,2024-04-05,TGWRE,hsnrjpur,2,22,10-6-10-6,120.7922942206655,0.19,10,6,10,6,NA,NA,NA,NA,0,0,32,2000,Female
ABS,5,a5pa503k,2024-04-05,TGWRE,hsnrjpur,3,23,6-3-6-3,137.7381927109336,0.29,6,3,6,3,NA,NA,NA,NA,0,0,18,2000,Female
ABS,5,a5pa503k,2024-04-05,TGWRE,hsnrjpur,4,24,3-3-3-3,144.2182958703607,0.33,3,3,3,3,NA,NA,NA,NA,0,0,12,2000,Female
ABS,5,a5pa503k,2024-04-05,TGWRE,hsnrjpur,5,25,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,2000,Female
ABS,5,a5pa503k,2024-04-05,VBKAV,r1j0bgyg,1,21,8-3-7-3,136.64665676077266,0.28,8,3,7,3,NA,NA,NA,NA,0,0.5,21,1992,Female
ABS,5,a5pa503k,2024-04-05,VBKAV,r1j0bgyg,2,22,9-3-7-3,137.39521912350597,0.29,9,3,7,3,NA,NA,NA,NA,0,1,22,1992,Female
ABS,5,a5pa503k,2024-04-05,VBKAV,r1j0bgyg,3,23,9-3-7-4,129.34345991561185,0.24,9,3,7,4,NA,NA,NA,NA,-0.5,1,23,1992,Female
ABS,5,a5pa503k,2024-04-05,VBKAV,r1j0bgyg,4,24,9-3-7-3,137.39521912350597,0.29,9,3,7,3,NA,NA,NA,NA,0,1,22,1992,Female
ABS,5,a5pa503k,2024-04-05,VBKAV,r1j0bgyg,5,25,9-3-7-3,137.39521912350597,0.29,9,3,7,3,NA,NA,NA,NA,0,1,22,1992,Female
ABS,5,a5pa503k,2024-04-05,VHODO,imb24bxg,1,21,3-3-1-1,154.73337072349972,0.39,3,3,1,1,NA,NA,NA,NA,1,1,8,1994,Female
ABS,5,a5pa503k,2024-04-05,VHODO,imb24bxg,2,22,3-4-1-1,154.0422110552764,0.39,3,4,1,1,NA,NA,NA,NA,1.5,1,9,1994,Female
ABS,5,a5pa503k,2024-04-05,VHODO,imb24bxg,3,23,4-4-1-1,154.73337072349972,0.39,4,4,1,1,NA,NA,NA,NA,1.5,1.5,10,1994,Female
ABS,5,a5pa503k,2024-04-05,VHODO,imb24bxg,4,24,4-5-1-1,153.52787979966612,0.39,4,5,1,1,NA,NA,NA,NA,2,1.5,11,1994,Female
ABS,5,a5pa503k,2024-04-05,VHODO,imb24bxg,5,25,5-5-1-1,153.87038482989405,0.39,5,5,1,1,NA,NA,NA,NA,2,2,12,1994,Female
ABS,5,a5pa503k,2024-04-05,WDYLQ,3992o0f3,1,21,5-5-1-1,153.87038482989405,0.39,5,5,1,1,NA,NA,NA,NA,2,2,12,1991,Female
ABS,5,a5pa503k,2024-04-05,WDYLQ,3992o0f3,2,22,5-6-1-1,152.2569536423841,0.38,5,6,1,1,NA,NA,NA,NA,2.5,2,13,1991,Female
ABS,5,a5pa503k,2024-04-05,WDYLQ,3992o0f3,3,23,5-6-2-1,150.34855585831062,0.37,5,6,2,1,NA,NA,NA,NA,2.5,1.5,14,1991,Female
ABS,5,a5pa503k,2024-04-05,WDYLQ,3992o0f3,4,24,5-6-2-2,150.5126022913257,0.37,5,6,2,2,NA,NA,NA,NA,2,1.5,15,1991,Female
ABS,5,a5pa503k,2024-04-05,WDYLQ,3992o0f3,5,25,6-6-2-2,150.7593442622951,0.37,6,6,2,2,NA,NA,NA,NA,2,2,16,1991,Female
ABS,5,6845py9l,2024-04-04,WPSRU,0w2zk0lb,1,21,2-2-1-1,153.35719844357976,0.38,2,2,1,1,NA,NA,NA,NA,0.5,0.5,6,2002,Male
ABS,5,6845py9l,2024-04-04,WPSRU,0w2zk0lb,2,22,3-2-2-4,0,0,3,2,2,4,NA,NA,NA,NA,-1,0.5,11,2002,Male
ABS,5,6845py9l,2024-04-04,WPSRU,0w2zk0lb,3,23,2-2-3-3,0,0,2,2,3,3,NA,NA,NA,NA,-0.5,-0.5,10,2002,Male
ABS,5,6845py9l,2024-04-04,WPSRU,0w2zk0lb,4,24,2-2-1-1,153.35719844357976,0.38,2,2,1,1,NA,NA,NA,NA,0.5,0.5,6,2002,Male
ABS,5,6845py9l,2024-04-04,WPSRU,0w2zk0lb,5,25,4-4-1-1,154.73337072349972,0.39,4,4,1,1,NA,NA,NA,NA,1.5,1.5,10,2002,Male
ABS,5,6845py9l,2024-04-04,YFRJC,o2rqimx3,1,21,12-2-6-2,139.9744292237443,0.3,12,2,6,2,NA,NA,NA,NA,0,3,22,1997,Male
ABS,5,6845py9l,2024-04-04,YFRJC,o2rqimx3,2,22,12-2-3-3,140.33041709053916,0.31,12,2,3,3,NA,NA,NA,NA,-0.5,4.5,20,1997,Male
ABS,5,6845py9l,2024-04-04,YFRJC,o2rqimx3,3,23,12-3-2-2,147.4556921432389,0.35,12,3,2,2,NA,NA,NA,NA,0.5,5,19,1997,Male
ABS,5,6845py9l,2024-04-04,YFRJC,o2rqimx3,4,24,12-4-2-2,147.53454545454545,0.35,12,4,2,2,NA,NA,NA,NA,1,5,20,1997,Male
ABS,5,6845py9l,2024-04-04,YFRJC,o2rqimx3,5,25,12-4-2-3,146.3605305039788,0.34,12,4,2,3,NA,NA,NA,NA,0.5,5,21,1997,Male
ABS,5,a5pa503k,2024-04-05,YVZQW,2e9v70te,1,21,1-3-1-3,146.51598513011152,0.34,1,3,1,3,NA,NA,NA,NA,0,0,8,1991,Female
ABS,5,a5pa503k,2024-04-05,YVZQW,2e9v70te,2,22,1-5-1-5,142.43138874548268,0.32,1,5,1,5,NA,NA,NA,NA,0,0,12,1991,Female
ABS,5,a5pa503k,2024-04-05,YVZQW,2e9v70te,3,23,5-1-5-1,142.43138874548268,0.32,5,1,5,1,NA,NA,NA,NA,0,0,12,1991,Female
ABS,5,a5pa503k,2024-04-05,YVZQW,2e9v70te,4,24,1-1-1-3,0,0,1,1,1,3,NA,NA,NA,NA,-1,0,6,1991,Female
ABS,5,a5pa503k,2024-04-05,YVZQW,2e9v70te,5,25,6-2-3-1,151.75445544554458,0.37,6,2,3,1,NA,NA,NA,NA,0.5,1.5,12,1991,Female
ABS,5,6845py9l,2024-04-04,ZFEHB,1y19eyvf,1,21,11-10-8-10,120.26573670444638,0.18,11,10,8,10,NA,NA,NA,NA,0,1.5,39,1991,Male
ABS,5,6845py9l,2024-04-04,ZFEHB,1y19eyvf,2,22,9-10-11-10,0,0,9,10,11,10,NA,NA,NA,NA,0,-1,40,1991,Male
ABS,5,6845py9l,2024-04-04,ZFEHB,1y19eyvf,3,23,6-5-2-4,149.45265438786564,0.36,6,5,2,4,NA,NA,NA,NA,0.5,2,17,1991,Male
ABS,5,6845py9l,2024-04-04,ZFEHB,1y19eyvf,4,24,9-8-1-5,145.97333333333333,0.34,9,8,1,5,NA,NA,NA,NA,1.5,4,23,1991,Male
ABS,5,6845py9l,2024-04-04,ZFEHB,1y19eyvf,5,25,10-7-1-6,144.36923076923077,0.33,10,7,1,6,NA,NA,NA,NA,0.5,4.5,24,1991,Male
ABS,5,6845py9l,2024-04-04,ZJWGA,gy8a7kvp,1,21,5-5-5-5,136.5790099009901,0.28,5,5,5,5,NA,NA,NA,NA,0,0,20,1997,Male
ABS,5,6845py9l,2024-04-04,ZJWGA,gy8a7kvp,2,22,12-12-12-12,102.29499443826472,0.07,12,12,12,12,NA,NA,NA,NA,0,0,48,1997,Male
ABS,5,6845py9l,2024-04-04,ZJWGA,gy8a7kvp,3,23,1-6-1-6,139.83253928028384,0.3,1,6,1,6,NA,NA,NA,NA,0,0,14,1997,Male
ABS,5,6845py9l,2024-04-04,ZJWGA,gy8a7kvp,4,24,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1997,Male
ABS,5,6845py9l,2024-04-04,ZJWGA,gy8a7kvp,5,25,1-1-1-1,148.8880733944954,0.36,1,1,1,1,NA,NA,NA,NA,0,0,4,1997,Male
ABSMAP,1,uxtntvdj,2024-05-01,APDFF,4ui392uv,1,1,6-6-6-6,0,0,6,6,6,6,9,6,10,10,0,0,24,1993,Female
ABSMAP,1,uxtntvdj,2024-05-01,APDFF,4ui392uv,2,2,5-5-5-5,0,0,5,5,5,5,2,7,7,9,0,0,20,1993,Female
ABSMAP,1,uxtntvdj,2024-05-01,APDFF,4ui392uv,3,3,3-6-5-5,125.23359055832954,0.21,3,6,5,5,9,7,6,8,0.5,-1,19,1993,Female
ABSMAP,1,uxtntvdj,2024-05-01,APDFF,4ui392uv,4,4,3-3-3-3,0,0,3,3,3,3,2,4,9,7,0,0,12,1993,Female
ABSMAP,1,uxtntvdj,2024-05-01,APDFF,4ui392uv,5,5,3-7-3-3,131.12623574144487,0.25,3,7,3,3,6,11,1,11,2,0,16,1993,Female
ABSMAP,1,uxtntvdj,2024-05-01,ASOCJ,tpigldy3,1,1,7-5-4-5,114.52453300124532,0.15,7,5,4,5,6,12,6,12,0,1.5,21,2000,Female
ABSMAP,1,uxtntvdj,2024-05-01,ASOCJ,tpigldy3,2,2,7-5-5-5,133.47343976777938,0.26,7,5,5,5,10,10,6,3,0,1,22,2000,Female
ABSMAP,1,uxtntvdj,2024-05-01,ASOCJ,tpigldy3,3,3,6-5-5-5,0,0,6,5,5,5,7,12,11,10,0,0.5,21,2000,Female
ABSMAP,1,uxtntvdj,2024-05-01,ASOCJ,tpigldy3,4,4,8-5-5-5,0,0,8,5,5,5,9,6,2,8,0,1.5,23,2000,Female
ABSMAP,1,uxtntvdj,2024-05-01,ASOCJ,tpigldy3,5,5,7-5-5-5,133.47343976777938,0.26,7,5,5,5,10,10,6,3,0,1,22,2000,Female
ABSMAP,1,wszg3h07,2024-05-01,CSEAC,p42lzh5v,1,1,6-6-6-6,120.37068062827224,0.18,6,6,6,6,12,11,9,9,0,0,24,1996,Male
ABSMAP,1,wszg3h07,2024-05-01,CSEAC,p42lzh5v,2,2,5-7-5-7,0,0,5,7,5,7,9,3,12,3,0,0,24,1996,Male
ABSMAP,1,wszg3h07,2024-05-01,CSEAC,p42lzh5v,3,3,7-7-7-7,0,0,7,7,7,7,6,7,4,11,0,0,28,1996,Male
ABSMAP,1,wszg3h07,2024-05-01,CSEAC,p42lzh5v,4,4,6-8-6-8,134.44912280701752,0.27,6,8,6,8,6,11,1,10,0,0,28,1996,Male
ABSMAP,1,wszg3h07,2024-05-01,CSEAC,p42lzh5v,5,5,6-12-6-12,0,0,6,12,6,12,11,6,3,8,0,0,36,1996,Male
ABSMAP,1,uxtntvdj,2024-05-01,CYWON,g83rw35e,1,1,7-7-7-7,0,0,7,7,7,7,6,12,8,2,0,0,28,1994,Female
ABSMAP,1,uxtntvdj,2024-05-01,CYWON,g83rw35e,2,2,4-1-4-1,0,0,4,1,4,1,2,11,12,6,0,0,10,1994,Female
ABSMAP,1,uxtntvdj,2024-05-01,CYWON,g83rw35e,3,3,5-5-5-5,0,0,5,5,5,5,5,9,1,11,0,0,20,1994,Female
ABSMAP,1,uxtntvdj,2024-05-01,CYWON,g83rw35e,4,4,8-2-8-2,135.57228501228502,0.28,8,2,8,2,4,9,4,5,0,0,20,1994,Female
ABSMAP,1,uxtntvdj,2024-05-01,CYWON,g83rw35e,5,5,9-1-9-1,120.89815950920246,0.19,9,1,9,1,8,10,7,10,0,0,20,1994,Female
ABSMAP,1,uxtntvdj,2024-05-01,DQDHW,iaco5a6m,1,1,4-4-4-4,0,0,4,4,4,4,3,8,9,6,0,0,16,1995,Female
ABSMAP,1,uxtntvdj,2024-05-01,DQDHW,iaco5a6m,2,2,5-5-5-5,0,0,5,5,5,5,4,9,6,8,0,0,20,1995,Female
ABSMAP,1,uxtntvdj,2024-05-01,DQDHW,iaco5a6m,3,3,12-12-12-12,0,0,12,12,12,12,1,10,3,5,0,0,48,1995,Female
ABSMAP,1,uxtntvdj,2024-05-01,DQDHW,iaco5a6m,4,4,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,1,uxtntvdj,2024-05-01,DQDHW,iaco5a6m,5,5,10-10-10-10,145.28151658767771,0.34,10,10,10,10,8,3,1,4,0,0,40,1995,Female
ABSMAP,1,wszg3h07,2024-05-01,DVWCV,su9qvc8o,1,1,5-10-5-5,0,0,5,10,5,5,4,10,10,5,2.5,0,25,1995,Male
ABSMAP,1,wszg3h07,2024-05-01,DVWCV,su9qvc8o,2,2,8-5-5-8,0,0,8,5,5,8,4,9,11,8,-1.5,1.5,26,1995,Male
ABSMAP,1,wszg3h07,2024-05-01,DVWCV,su9qvc8o,3,3,5-5-8-5,0,0,5,5,8,5,2,3,9,4,0,-1.5,23,1995,Male
ABSMAP,1,wszg3h07,2024-05-01,DVWCV,su9qvc8o,4,4,7-6-9-2,113.76890721649484,0.14,7,6,9,2,8,11,8,11,2,-1,24,1995,Male
ABSMAP,1,wszg3h07,2024-05-01,DVWCV,su9qvc8o,5,5,5-8-10-2,144.7479538300105,0.33,5,8,10,2,11,8,2,1,3,-2.5,25,1995,Male
ABSMAP,1,wszg3h07,2024-05-01,ECHIT,wm212vgr,1,1,5-5-5-5,0,0,5,5,5,5,2,1,2,6,0,0,20,1989,Male
ABSMAP,1,wszg3h07,2024-05-01,ECHIT,wm212vgr,2,2,12-12-5-5,0,0,12,12,5,5,4,4,2,10,3.5,3.5,34,1989,Male
ABSMAP,1,wszg3h07,2024-05-01,ECHIT,wm212vgr,3,3,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1989,Male
ABSMAP,1,wszg3h07,2024-05-01,ECHIT,wm212vgr,4,4,11-11-11-11,0,0,11,11,11,11,5,12,3,1,0,0,44,1989,Male
ABSMAP,1,wszg3h07,2024-05-01,ECHIT,wm212vgr,5,5,12-12-12-12,151.58769230769232,0.37,12,12,12,12,9,5,1,2,0,0,48,1989,Male
ABSMAP,1,wszg3h07,2024-05-01,EHDEC,980prp77,1,1,5-5-5-5,0,0,5,5,5,5,5,2,9,3,0,0,20,2005,Male
ABSMAP,1,wszg3h07,2024-05-01,EHDEC,980prp77,2,2,8-8-7-7,0,0,8,8,7,7,8,5,10,5,0.5,0.5,30,2005,Male
ABSMAP,1,wszg3h07,2024-05-01,EHDEC,980prp77,3,3,1-1-1-1,0,0,1,1,1,1,3,2,6,2,0,0,4,2005,Male
ABSMAP,1,wszg3h07,2024-05-01,EHDEC,980prp77,4,4,6-6-6-6,0,0,6,6,6,6,6,8,6,2,0,0,24,2005,Male
ABSMAP,1,wszg3h07,2024-05-01,EHDEC,980prp77,5,5,9-9-9-9,0,0,9,9,9,9,10,5,6,12,0,0,36,2005,Male
ABSMAP,1,uxtntvdj,2024-05-01,EUDNN,kpfm0wt4,1,1,5-5-5-5,0,0,5,5,5,5,9,6,6,11,0,0,20,1996,Female
